ZIP Code	County Name	State Code	State Name	FMR Source	Has SAFMR Data But Uses FMR
80135	Arapahoe	CO	Colorado	NONE	Yes
80136	Arapahoe	CO	Colorado	NONE	Yes
80137	Arapahoe	CO	Colorado	NONE	Yes
80138	Arapahoe	CO	Colorado	NONE	Yes
80150	Arapahoe County	CO	Colorado	NONE	Yes
80151	Arapahoe County	CO	Colorado	NONE	Yes
80155	Arapahoe County	CO	Colorado	NONE	Yes
80160	Arapahoe County	CO	Colorado	NONE	Yes
80161	Arapahoe County	CO	Colorado	NONE	Yes
80162	Jefferson County	CO	Colorado	NONE	Yes
80163	Douglas County	CO	Colorado	NONE	Yes
80201	Denver County	CO	Colorado	NONE	Yes
80202	Denver County	CO	Colorado	NONE	Yes
80203	Denver County	CO	Colorado	NONE	Yes
80204	Denver County	CO	Colorado	NONE	Yes
80205	Denver County	CO	Colorado	NONE	Yes
80206	Denver County	CO	Colorado	NONE	Yes
80207	Denver County	CO	Colorado	NONE	Yes
80209	Denver County	CO	Colorado	NONE	Yes
80210	Denver County	CO	Colorado	NONE	Yes
80211	Denver County	CO	Colorado	NONE	Yes
80212	Denver	CO	Colorado	NONE	Yes
80214	Jefferson County	CO	Colorado	NONE	Yes
80215	Jefferson County	CO	Colorado	NONE	Yes
80216	Denver	CO	Colorado	NONE	Yes
80217	Denver County	CO	Colorado	NONE	Yes
80218	Denver County	CO	Colorado	NONE	Yes
80219	Denver County	CO	Colorado	NONE	Yes
80220	Denver County	CO	Colorado	NONE	Yes
80221	Denver	CO	Colorado	NONE	Yes
80222	Denver	CO	Colorado	NONE	Yes
80223	Denver County	CO	Colorado	NONE	Yes
80224	Denver	CO	Colorado	NONE	Yes
80225	Jefferson County	CO	Colorado	NONE	Yes
80226	Jefferson County	CO	Colorado	NONE	Yes
80227	Jefferson	CO	Colorado	NONE	Yes
80228	Jefferson County	CO	Colorado	NONE	Yes
80229	Adams County	CO	Colorado	NONE	Yes
80230	Denver	CO	Colorado	NONE	Yes
80231	Denver	CO	Colorado	NONE	Yes
80232	Jefferson County	CO	Colorado	NONE	Yes
80233	Adams County	CO	Colorado	NONE	Yes
80234	Denver	CO	Colorado	NONE	Yes
80235	Denver	CO	Colorado	NONE	Yes
80236	Denver	CO	Colorado	NONE	Yes
80237	Denver	CO	Colorado	NONE	Yes
80238	Denver County	CO	Colorado	NONE	Yes
80239	Denver	CO	Colorado	NONE	Yes
80241	Adams County	CO	Colorado	NONE	Yes
80246	Denver	CO	Colorado	NONE	Yes
80247	Denver	CO	Colorado	NONE	Yes
80248	Denver County	CO	Colorado	NONE	Yes
80249	Denver	CO	Colorado	NONE	Yes
80250	Denver County	CO	Colorado	NONE	Yes
80260	Adams County	CO	Colorado	NONE	Yes
80264	Denver County	CO	Colorado	NONE	Yes
80265	Denver County	CO	Colorado	NONE	Yes
80266	Denver County	CO	Colorado	NONE	Yes
80290	Denver County	CO	Colorado	NONE	Yes
80293	Denver County	CO	Colorado	NONE	Yes
80294	Denver County	CO	Colorado	NONE	Yes
80299	Denver County	CO	Colorado	NONE	Yes
80301	Boulder County	CO	Colorado	NONE	Yes
80302	Boulder County	CO	Colorado	NONE	Yes
80303	Boulder County	CO	Colorado	NONE	Yes
80304	Boulder County	CO	Colorado	NONE	Yes
80305	Boulder County	CO	Colorado	NONE	Yes
80306	Boulder County	CO	Colorado	NONE	Yes
80307	Boulder County	CO	Colorado	NONE	Yes
80308	Boulder County	CO	Colorado	NONE	Yes
80309	Boulder County	CO	Colorado	NONE	Yes
80310	Boulder County	CO	Colorado	NONE	Yes
80401	Jefferson County	CO	Colorado	NONE	Yes
80402	Jefferson County	CO	Colorado	NONE	Yes
80403	Jefferson	CO	Colorado	NONE	Yes
80419	Jefferson County	CO	Colorado	NONE	Yes
80420	Park County	CO	Colorado	NONE	Yes
80421	Park	CO	Colorado	NONE	Yes
80422	Gilpin	CO	Colorado	NONE	Yes
80423	Eagle	CO	Colorado	NONE	Yes
80424	Summit	CO	Colorado	NONE	Yes
80425	Jefferson County	CO	Colorado	NONE	Yes
80426	Eagle	CO	Colorado	NONE	Yes
80427	Gilpin County	CO	Colorado	NONE	Yes
80428	Routt County	CO	Colorado	NONE	Yes
80430	Jackson	CO	Colorado	NONE	Yes
80432	Park County	CO	Colorado	NONE	Yes
80433	Jefferson County	CO	Colorado	NONE	Yes
80434	Jackson County	CO	Colorado	NONE	Yes
80435	Summit	CO	Colorado	NONE	Yes
80436	Clear Creek County	CO	Colorado	NONE	Yes
80437	Jefferson County	CO	Colorado	NONE	Yes
80438	Clear Creek County	CO	Colorado	NONE	Yes
80439	Jefferson	CO	Colorado	NONE	Yes
80440	Park County	CO	Colorado	NONE	Yes
80442	Grand County	CO	Colorado	NONE	Yes
80443	Summit County	CO	Colorado	NONE	Yes
80444	Clear Creek County	CO	Colorado	NONE	Yes
80446	Grand County	CO	Colorado	NONE	Yes
80447	Grand County	CO	Colorado	NONE	Yes
80448	Park County	CO	Colorado	NONE	Yes
80449	Park	CO	Colorado	NONE	Yes
80451	Grand County	CO	Colorado	NONE	Yes
80452	Clear Creek	CO	Colorado	NONE	Yes
80453	Jefferson County	CO	Colorado	NONE	Yes
80454	Jefferson County	CO	Colorado	NONE	Yes
80455	Boulder County	CO	Colorado	NONE	Yes
80456	Park	CO	Colorado	NONE	Yes
80457	Jefferson County	CO	Colorado	NONE	Yes
80459	Grand	CO	Colorado	NONE	Yes
80461	Lake	CO	Colorado	NONE	Yes
80463	Eagle	CO	Colorado	NONE	Yes
80465	Jefferson County	CO	Colorado	NONE	Yes
80466	Boulder	CO	Colorado	NONE	Yes
80467	Routt	CO	Colorado	NONE	Yes
80468	Grand	CO	Colorado	NONE	Yes
80469	Routt County	CO	Colorado	NONE	Yes
80470	Jefferson	CO	Colorado	NONE	Yes
80471	Boulder	CO	Colorado	NONE	Yes
80473	Jackson County	CO	Colorado	NONE	Yes
80474	Gilpin County	CO	Colorado	NONE	Yes
80475	Park County	CO	Colorado	NONE	Yes
80476	Clear Creek County	CO	Colorado	NONE	Yes
80477	Routt County	CO	Colorado	NONE	Yes
80478	Grand County	CO	Colorado	NONE	Yes
80479	Routt County	CO	Colorado	NONE	Yes
80480	Jackson	CO	Colorado	NONE	Yes
80481	Boulder County	CO	Colorado	NONE	Yes
80482	Grand County	CO	Colorado	NONE	Yes
80483	Routt County	CO	Colorado	NONE	Yes
80487	Routt County	CO	Colorado	NONE	Yes
80497	Summit County	CO	Colorado	NONE	Yes
80498	Summit	CO	Colorado	NONE	Yes
80501	Boulder County	CO	Colorado	NONE	Yes
80502	Boulder County	CO	Colorado	NONE	Yes
80503	Boulder	CO	Colorado	NONE	Yes
80504	Boulder	CO	Colorado	NONE	Yes
80510	Boulder	CO	Colorado	NONE	Yes
80512	Larimer County	CO	Colorado	NONE	Yes
80513	Weld	CO	Colorado	NONE	Yes
80514	Weld County	CO	Colorado	NONE	Yes
80515	Larimer County	CO	Colorado	NONE	Yes
80516	Boulder	CO	Colorado	NONE	Yes
80517	Larimer	CO	Colorado	NONE	Yes
80520	Weld County	CO	Colorado	NONE	Yes
80521	Larimer County	CO	Colorado	NONE	Yes
80522	Larimer County	CO	Colorado	NONE	Yes
80523	Larimer County	CO	Colorado	NONE	Yes
80524	Larimer	CO	Colorado	NONE	Yes
80525	Larimer County	CO	Colorado	NONE	Yes
80526	Larimer County	CO	Colorado	NONE	Yes
80527	Larimer County	CO	Colorado	NONE	Yes
80528	Larimer County	CO	Colorado	NONE	Yes
80530	Weld County	CO	Colorado	NONE	Yes
80532	Larimer County	CO	Colorado	NONE	Yes
80533	Boulder County	CO	Colorado	NONE	Yes
80534	Weld	CO	Colorado	NONE	Yes
80535	Larimer County	CO	Colorado	NONE	Yes
80536	Larimer County	CO	Colorado	NONE	Yes
80537	Larimer	CO	Colorado	NONE	Yes
80538	Larimer County	CO	Colorado	NONE	Yes
80539	Larimer County	CO	Colorado	NONE	Yes
80540	Boulder	CO	Colorado	NONE	Yes
80542	Weld County	CO	Colorado	NONE	Yes
80543	Weld County	CO	Colorado	NONE	Yes
80544	Boulder County	CO	Colorado	NONE	Yes
80545	Larimer County	CO	Colorado	NONE	Yes
80546	Weld County	CO	Colorado	NONE	Yes
80547	Larimer County	CO	Colorado	NONE	Yes
80549	Larimer	CO	Colorado	NONE	Yes
80550	Weld	CO	Colorado	NONE	Yes
80601	Adams County	CO	Colorado	NONE	Yes
80602	Adams	CO	Colorado	NONE	Yes
80603	Adams	CO	Colorado	NONE	Yes
80610	Weld County	CO	Colorado	NONE	Yes
80611	Weld County	CO	Colorado	NONE	Yes
80612	Weld	CO	Colorado	NONE	Yes
80614	Adams County	CO	Colorado	NONE	Yes
80615	Weld County	CO	Colorado	NONE	Yes
80620	Weld County	CO	Colorado	NONE	Yes
80621	Weld County	CO	Colorado	NONE	Yes
80622	Weld County	CO	Colorado	NONE	Yes
80623	Weld County	CO	Colorado	NONE	Yes
80624	Weld County	CO	Colorado	NONE	Yes
80631	Weld County	CO	Colorado	NONE	Yes
80632	Weld County	CO	Colorado	NONE	Yes
80633	Weld County	CO	Colorado	NONE	Yes
80634	Weld County	CO	Colorado	NONE	Yes
80639	Weld County	CO	Colorado	NONE	Yes
80640	Adams	CO	Colorado	NONE	Yes
80642	Weld	CO	Colorado	NONE	Yes
80643	Weld	CO	Colorado	NONE	Yes
80644	Weld County	CO	Colorado	NONE	Yes
80645	Weld County	CO	Colorado	NONE	Yes
80646	Weld County	CO	Colorado	NONE	Yes
80648	Weld County	CO	Colorado	NONE	Yes
80649	Weld	CO	Colorado	NONE	Yes
80650	Weld County	CO	Colorado	NONE	Yes
80651	Weld County	CO	Colorado	NONE	Yes
80652	Weld	CO	Colorado	NONE	Yes
80653	Morgan County	CO	Colorado	NONE	Yes
80654	Weld	CO	Colorado	NONE	Yes
80701	Morgan	CO	Colorado	NONE	Yes
80705	Morgan County	CO	Colorado	NONE	Yes
80720	Washington County	CO	Colorado	NONE	Yes
80721	Yuma	CO	Colorado	NONE	Yes
80722	Logan County	CO	Colorado	NONE	Yes
80723	Morgan	CO	Colorado	NONE	Yes
80726	Logan County	CO	Colorado	NONE	Yes
80727	Yuma County	CO	Colorado	NONE	Yes
80728	Weld	CO	Colorado	NONE	Yes
80729	Weld County	CO	Colorado	NONE	Yes
80731	Logan	CO	Colorado	NONE	Yes
80732	Weld County	CO	Colorado	NONE	Yes
80733	Washington	CO	Colorado	NONE	Yes
80734	Phillips	CO	Colorado	NONE	Yes
80735	Yuma County	CO	Colorado	NONE	Yes
80736	Logan County	CO	Colorado	NONE	Yes
80737	Sedgwick County	CO	Colorado	NONE	Yes
80740	Washington County	CO	Colorado	NONE	Yes
80741	Logan	CO	Colorado	NONE	Yes
80742	Sedgwick	CO	Colorado	NONE	Yes
80743	Washington County	CO	Colorado	NONE	Yes
80744	Sedgwick County	CO	Colorado	NONE	Yes
80745	Logan County	CO	Colorado	NONE	Yes
80746	Phillips County	CO	Colorado	NONE	Yes
80747	Logan County	CO	Colorado	NONE	Yes
80749	Phillips	CO	Colorado	NONE	Yes
80750	Morgan County	CO	Colorado	NONE	Yes
80751	Logan County	CO	Colorado	NONE	Yes
80754	Weld County	CO	Colorado	NONE	Yes
80755	Yuma County	CO	Colorado	NONE	Yes
80757	Washington County	CO	Colorado	NONE	Yes
80758	Yuma County	CO	Colorado	NONE	Yes
80759	Logan	CO	Colorado	NONE	Yes
80801	Washington	CO	Colorado	NONE	Yes
80802	Cheyenne	CO	Colorado	NONE	Yes
80804	Lincoln	CO	Colorado	NONE	Yes
80805	Kit Carson County	CO	Colorado	NONE	Yes
80807	Kit Carson	CO	Colorado	NONE	Yes
80808	El Paso	CO	Colorado	NONE	Yes
80809	El Paso	CO	Colorado	NONE	Yes
80810	Cheyenne County	CO	Colorado	NONE	Yes
80812	Washington	CO	Colorado	NONE	Yes
80813	Teller County	CO	Colorado	NONE	Yes
80814	Teller County	CO	Colorado	NONE	Yes
80815	Kit Carson	CO	Colorado	NONE	Yes
80816	Teller	CO	Colorado	NONE	Yes
80817	El Paso County	CO	Colorado	NONE	Yes
80818	Lincoln	CO	Colorado	NONE	Yes
80819	El Paso	CO	Colorado	NONE	Yes
80820	Park	CO	Colorado	NONE	Yes
80821	Lincoln	CO	Colorado	NONE	Yes
80822	Yuma	CO	Colorado	NONE	Yes
80823	Lincoln County	CO	Colorado	NONE	Yes
80824	Yuma County	CO	Colorado	NONE	Yes
80825	Cheyenne	CO	Colorado	NONE	Yes
80826	Lincoln County	CO	Colorado	NONE	Yes
80827	Park	CO	Colorado	NONE	Yes
80828	Lincoln	CO	Colorado	NONE	Yes
80829	El Paso	CO	Colorado	NONE	Yes
80830	Elbert County	CO	Colorado	NONE	Yes
80831	El Paso	CO	Colorado	NONE	Yes
80832	El Paso	CO	Colorado	NONE	Yes
80833	El Paso	CO	Colorado	NONE	Yes
80834	Kit Carson	CO	Colorado	NONE	Yes
80835	Elbert	CO	Colorado	NONE	Yes
80836	Kit Carson	CO	Colorado	NONE	Yes
80840	El Paso County	CO	Colorado	NONE	Yes
80841	El Paso County	CO	Colorado	NONE	Yes
80860	Teller County	CO	Colorado	NONE	Yes
80861	Kit Carson County	CO	Colorado	NONE	Yes
80862	Cheyenne County	CO	Colorado	NONE	Yes
80863	Teller	CO	Colorado	NONE	Yes
80864	El Paso	CO	Colorado	NONE	Yes
80866	Teller County	CO	Colorado	NONE	Yes
80901	El Paso County	CO	Colorado	NONE	Yes
80902	El Paso County	CO	Colorado	NONE	Yes
80903	El Paso County	CO	Colorado	NONE	Yes
80904	El Paso County	CO	Colorado	NONE	Yes
80905	El Paso County	CO	Colorado	NONE	Yes
80906	El Paso	CO	Colorado	NONE	Yes
80907	El Paso County	CO	Colorado	NONE	Yes
80908	El Paso County	CO	Colorado	NONE	Yes
80909	El Paso County	CO	Colorado	NONE	Yes
80910	El Paso County	CO	Colorado	NONE	Yes
80911	El Paso County	CO	Colorado	NONE	Yes
80912	El Paso County	CO	Colorado	NONE	Yes
80913	El Paso County	CO	Colorado	NONE	Yes
80914	El Paso County	CO	Colorado	NONE	Yes
80915	El Paso County	CO	Colorado	NONE	Yes
80916	El Paso County	CO	Colorado	NONE	Yes
80917	El Paso County	CO	Colorado	NONE	Yes
80918	El Paso County	CO	Colorado	NONE	Yes
80919	El Paso County	CO	Colorado	NONE	Yes
80920	El Paso County	CO	Colorado	NONE	Yes
80921	El Paso County	CO	Colorado	NONE	Yes
80922	El Paso County	CO	Colorado	NONE	Yes
80923	El Paso County	CO	Colorado	NONE	Yes
80924	El Paso County	CO	Colorado	NONE	Yes
80925	El Paso County	CO	Colorado	NONE	Yes
80926	El Paso	CO	Colorado	NONE	Yes
80927	El Paso County	CO	Colorado	NONE	Yes
80928	El Paso	CO	Colorado	NONE	Yes
80929	El Paso County	CO	Colorado	NONE	Yes
80930	El Paso County	CO	Colorado	NONE	Yes
80931	El Paso County	CO	Colorado	NONE	Yes
80932	El Paso County	CO	Colorado	NONE	Yes
80933	El Paso County	CO	Colorado	NONE	Yes
80934	El Paso County	CO	Colorado	NONE	Yes
80935	El Paso County	CO	Colorado	NONE	Yes
80936	El Paso County	CO	Colorado	NONE	Yes
80937	El Paso County	CO	Colorado	NONE	Yes
80938	El Paso County	CO	Colorado	NONE	Yes
80939	El Paso County	CO	Colorado	NONE	Yes
80949	El Paso County	CO	Colorado	NONE	Yes
80951	El Paso County	CO	Colorado	NONE	Yes
80960	El Paso County	CO	Colorado	NONE	Yes
80962	El Paso County	CO	Colorado	NONE	Yes
80970	El Paso County	CO	Colorado	NONE	Yes
81001	Pueblo County	CO	Colorado	NONE	Yes
81002	Pueblo County	CO	Colorado	NONE	Yes
81003	Pueblo County	CO	Colorado	NONE	Yes
81004	Pueblo County	CO	Colorado	NONE	Yes
81005	Pueblo County	CO	Colorado	NONE	Yes
81006	Pueblo County	CO	Colorado	NONE	Yes
81007	Pueblo County	CO	Colorado	NONE	Yes
81008	Pueblo	CO	Colorado	NONE	Yes
81019	Pueblo County	CO	Colorado	NONE	Yes
81020	Las Animas	CO	Colorado	NONE	Yes
81021	Kiowa	CO	Colorado	NONE	Yes
81022	Pueblo County	CO	Colorado	NONE	Yes
81023	Pueblo	CO	Colorado	NONE	Yes
81024	Las Animas County	CO	Colorado	NONE	Yes
81025	Pueblo	CO	Colorado	NONE	Yes
81027	Las Animas County	CO	Colorado	NONE	Yes
81029	Baca County	CO	Colorado	NONE	Yes
81030	Otero	CO	Colorado	NONE	Yes
81033	Crowley County	CO	Colorado	NONE	Yes
81034	Crowley County	CO	Colorado	NONE	Yes
81036	Kiowa	CO	Colorado	NONE	Yes
81039	Otero	CO	Colorado	NONE	Yes
81040	Huerfano	CO	Colorado	NONE	Yes
81041	Prowers	CO	Colorado	NONE	Yes
81043	Prowers County	CO	Colorado	NONE	Yes
81044	Bent County	CO	Colorado	NONE	Yes
81045	Kiowa	CO	Colorado	NONE	Yes
81046	Las Animas County	CO	Colorado	NONE	Yes
81047	Prowers	CO	Colorado	NONE	Yes
81049	Las Animas County	CO	Colorado	NONE	Yes
81050	Otero	CO	Colorado	NONE	Yes
81052	Prowers	CO	Colorado	NONE	Yes
81054	Bent	CO	Colorado	NONE	Yes
81055	Huerfano	CO	Colorado	NONE	Yes
81057	Bent County	CO	Colorado	NONE	Yes
81058	Otero	CO	Colorado	NONE	Yes
81059	Las Animas	CO	Colorado	NONE	Yes
81062	Crowley	CO	Colorado	NONE	Yes
81063	Crowley	CO	Colorado	NONE	Yes
81064	Baca	CO	Colorado	NONE	Yes
81067	Otero	CO	Colorado	NONE	Yes
81069	Pueblo	CO	Colorado	NONE	Yes
81071	Kiowa	CO	Colorado	NONE	Yes
81073	Baca	CO	Colorado	NONE	Yes
81076	Crowley	CO	Colorado	NONE	Yes
81077	Otero County	CO	Colorado	NONE	Yes
81081	Las Animas County	CO	Colorado	NONE	Yes
81082	Las Animas County	CO	Colorado	NONE	Yes
81084	Baca	CO	Colorado	NONE	Yes
81087	Baca County	CO	Colorado	NONE	Yes
81089	Huerfano	CO	Colorado	NONE	Yes
81090	Baca County	CO	Colorado	NONE	Yes
81091	Las Animas	CO	Colorado	NONE	Yes
81092	Prowers	CO	Colorado	NONE	Yes
81101	Alamosa	CO	Colorado	NONE	Yes
81120	Conejos	CO	Colorado	NONE	Yes
81121	Archuleta County	CO	Colorado	NONE	Yes
81122	La Plata	CO	Colorado	NONE	Yes
81123	Costilla	CO	Colorado	NONE	Yes
81124	Conejos County	CO	Colorado	NONE	Yes
81125	Rio Grande	CO	Colorado	NONE	Yes
81126	Costilla County	CO	Colorado	NONE	Yes
81128	Archuleta County	CO	Colorado	NONE	Yes
81129	Conejos County	CO	Colorado	NONE	Yes
81130	Mineral	CO	Colorado	NONE	Yes
81131	Saguache County	CO	Colorado	NONE	Yes
81132	Rio Grande	CO	Colorado	NONE	Yes
81133	Costilla County	CO	Colorado	NONE	Yes
81135	Rio Grande County	CO	Colorado	NONE	Yes
81136	Alamosa County	CO	Colorado	NONE	Yes
81137	La Plata	CO	Colorado	NONE	Yes
81138	Costilla County	CO	Colorado	NONE	Yes
81140	Conejos	CO	Colorado	NONE	Yes
81141	Conejos County	CO	Colorado	NONE	Yes
81143	Saguache County	CO	Colorado	NONE	Yes
81144	Rio Grande	CO	Colorado	NONE	Yes
81146	Alamosa	CO	Colorado	NONE	Yes
81147	Archuleta	CO	Colorado	NONE	Yes
81148	Conejos County	CO	Colorado	NONE	Yes
81149	Saguache County	CO	Colorado	NONE	Yes
81151	Conejos	CO	Colorado	NONE	Yes
81152	Costilla County	CO	Colorado	NONE	Yes
81154	Rio Grande	CO	Colorado	NONE	Yes
81155	Saguache County	CO	Colorado	NONE	Yes
81157	Archuleta County	CO	Colorado	NONE	Yes
81201	Chaffee	CO	Colorado	NONE	Yes
81210	Gunnison	CO	Colorado	NONE	Yes
81211	Chaffee	CO	Colorado	NONE	Yes
81212	Fremont	CO	Colorado	NONE	Yes
81215	Fremont County	CO	Colorado	NONE	Yes
81220	Gunnison	CO	Colorado	NONE	Yes
81221	Fremont County	CO	Colorado	NONE	Yes
81222	Fremont County	CO	Colorado	NONE	Yes
81223	Fremont County	CO	Colorado	NONE	Yes
81224	Gunnison County	CO	Colorado	NONE	Yes
81225	Gunnison County	CO	Colorado	NONE	Yes
81226	Fremont	CO	Colorado	NONE	Yes
81227	Chaffee County	CO	Colorado	NONE	Yes
81228	Chaffee County	CO	Colorado	NONE	Yes
81230	Gunnison	CO	Colorado	NONE	Yes
81232	Fremont	CO	Colorado	NONE	Yes
81233	Fremont County	CO	Colorado	NONE	Yes
81235	Hinsdale County	CO	Colorado	NONE	Yes
81236	Chaffee	CO	Colorado	NONE	Yes
81237	Gunnison County	CO	Colorado	NONE	Yes
81239	Gunnison County	CO	Colorado	NONE	Yes
81240	Fremont	CO	Colorado	NONE	Yes
81242	Chaffee County	CO	Colorado	NONE	Yes
81243	Gunnison	CO	Colorado	NONE	Yes
81244	Fremont County	CO	Colorado	NONE	Yes
81248	Saguache County	CO	Colorado	NONE	Yes
81251	Lake	CO	Colorado	NONE	Yes
81252	Custer	CO	Colorado	NONE	Yes
81253	Custer	CO	Colorado	NONE	Yes
81301	La Plata	CO	Colorado	NONE	Yes
81302	La Plata County	CO	Colorado	NONE	Yes
81303	La Plata County	CO	Colorado	NONE	Yes
81320	Montezuma	CO	Colorado	NONE	Yes
81321	Montezuma County	CO	Colorado	NONE	Yes
81323	Montezuma	CO	Colorado	NONE	Yes
81324	Montezuma	CO	Colorado	NONE	Yes
81325	Dolores	CO	Colorado	NONE	Yes
81326	La Plata	CO	Colorado	NONE	Yes
81327	Montezuma County	CO	Colorado	NONE	Yes
81328	Montezuma	CO	Colorado	NONE	Yes
81329	La Plata County	CO	Colorado	NONE	Yes
81330	Montezuma County	CO	Colorado	NONE	Yes
81331	Montezuma	CO	Colorado	NONE	Yes
81332	Dolores County	CO	Colorado	NONE	Yes
81334	Montezuma County	CO	Colorado	NONE	Yes
81335	Montezuma County	CO	Colorado	NONE	Yes
81401	Montrose County	CO	Colorado	NONE	Yes
81402	Montrose County	CO	Colorado	NONE	Yes
81403	Montrose	CO	Colorado	NONE	Yes
81410	Delta County	CO	Colorado	NONE	Yes
81411	Montrose County	CO	Colorado	NONE	Yes
81413	Delta	CO	Colorado	NONE	Yes
81414	Delta County	CO	Colorado	NONE	Yes
81415	Delta	CO	Colorado	NONE	Yes
81416	Delta	CO	Colorado	NONE	Yes
81418	Delta	CO	Colorado	NONE	Yes
81419	Delta County	CO	Colorado	NONE	Yes
81420	Delta County	CO	Colorado	NONE	Yes
81422	Montrose County	CO	Colorado	NONE	Yes
81423	San Miguel County	CO	Colorado	NONE	Yes
81424	Montrose County	CO	Colorado	NONE	Yes
81425	Montrose County	CO	Colorado	NONE	Yes
81426	San Miguel	CO	Colorado	NONE	Yes
81427	Ouray County	CO	Colorado	NONE	Yes
81428	Delta	CO	Colorado	NONE	Yes
81429	Montrose County	CO	Colorado	NONE	Yes
81430	San Miguel County	CO	Colorado	NONE	Yes
81431	Montrose	CO	Colorado	NONE	Yes
81432	Ouray	CO	Colorado	NONE	Yes
81433	San Juan County	CO	Colorado	NONE	Yes
81434	Gunnison	CO	Colorado	NONE	Yes
81435	San Miguel	CO	Colorado	NONE	Yes
81501	Mesa County	CO	Colorado	NONE	Yes
81502	Mesa County	CO	Colorado	NONE	Yes
81503	Mesa County	CO	Colorado	NONE	Yes
81504	Mesa County	CO	Colorado	NONE	Yes
81505	Mesa County	CO	Colorado	NONE	Yes
81506	Mesa County	CO	Colorado	NONE	Yes
81507	Mesa County	CO	Colorado	NONE	Yes
81520	Mesa County	CO	Colorado	NONE	Yes
